,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,seed_route_score,route_2_score,route_3_score,route_4_score
0,105717328,13.359275890313274,0.12676003827656057,"(38.0363, -109.5455)",105717400.0,"(38.0398, -109.5436)",1.0030555555555556,1.0030555555555556,,,,,,,,,2.8313185007121917,2.8313185007121917,,
1,105717328,12.050887001424384,62.20500329327551,"(38.6192, -109.618)",105718000.0,"(38.0398, -109.5436)",2.1925,2.1925,,,,,,,,,2.8313185007121917,2.8313185007121917,,
2,105717328,11.813775890313273,65.26153578485591,"(38.4951, -109.6202)",105718300.0,"(38.0398, -109.5436)",2.4080555555555554,2.4080555555555554,,,,,,,,,2.8313185007121917,2.8313185007121917,,
3,105717328,11.164164779202162,100.60024606360372,"(38.305, -109.866)",105718600.0,"(38.0398, -109.5436)",2.998611111111111,2.998611111111111,,,,,,,,,2.8313185007121917,2.8313185007121917,,
4,105717328,13.064414779202162,5.970770626467994,"(38.0368, -109.5774)",105800700.0,"(38.0398, -109.5436)",1.271111111111111,1.271111111111111,,,,,,,,,2.8313185007121917,2.8313185007121917,,
5,105717328,12.042331445868829,61.310226552499785,"(38.5232, -109.6024)",105884200.0,"(38.0398, -109.5436)",2.200277777777778,2.200277777777778,,,,,,,,,2.8313185007121917,2.8313185007121917,,
6,105717328,13.362637001424385,0.0,"(38.0398, -109.5436)",105886700.0,"(38.0398, -109.5436)",1.0,1.0,,,,,,,,,2.8313185007121917,2.8313185007121917,,
7,105717328,13.782205502136575,0.12676003827656057,"(38.0363, -109.5455)",105717400.0,"(38.0398, -109.5436)",1.0030555555555556,3.1925000000000003,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,
8,105717328,13.545094391025465,0.12676003827656057,"(38.0363, -109.5455)",105717400.0,"(38.0398, -109.5436)",1.0030555555555556,3.408055555555556,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4050000000000002,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,
9,105717328,12.895483279914352,0.12676003827656057,"(38.0363, -109.5455)",105717400.0,"(38.0398, -109.5436)",1.0030555555555556,3.9986111111111113,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9955555555555557,,,,,2.8313185007121917,2.8313185007121917,2.8313185007121917,
